,phrase,count,count_no_rt,date,freq,freq_no_rt,odds,odds_no_rt,rank,rank_no_rt
2384,in the open,100.0,59.0,2015-07-02,6.051186490324362e-07,6.940212679170999e-07,1652568.47,1440878.0338983054,134363.5,87683.0
2385,in the open,93.0,55.0,2015-07-03,5.899517739164736e-07,6.787156463910733e-07,1695053.806451613,1473371.0727272728,139364.0,90027.5
2386,in the open,68.0,47.0,2015-07-04,4.725103353992319e-07,6.394902190787362e-07,2116355.8235294116,1563745.574468085,187892.5,100316.0
2387,in the open,54.0,37.0,2015-07-05,3.4290642123135326e-07,4.7682413066197727e-07,2916247.518518519,2097209.297297297,275586.0,141932.0
2388,in the open,93.0,65.0,2015-07-06,5.445136673545278e-07,7.653972071197578e-07,1836501.1935483876,1306511.1692307692,156063.5,76407.5
2389,in the open,101.0,58.0,2015-07-07,5.741020289692225e-07,6.561268931311263e-07,1741850.6633663366,1524095.4310344828,144603.5,93087.5
2390,in the open,80.0,59.0,2015-07-09,4.481073736964557e-07,6.50693149774928e-07,2231608.0,1536822.6949152541,193401.0,92700.5
2391,in the open,179.0,87.0,2015-07-10,1.0192877950319982e-06,9.885288386585952e-07,981077.1843575418,1011604.2758620688,69087.5,54373.5
2392,in the open,109.0,74.0,2015-07-11,7.018356240314468e-07,9.623492057315857e-07,1424835.0550458715,1039123.8378378375,114510.0,57256.0
2393,in the open,118.0,71.0,2015-07-12,7.20978436659197e-07,8.906950455991329e-07,1387004.0338983051,1122718.718309859,110476.0,63152.0
2394,in the open,142.0,72.0,2015-07-13,7.857099153016885e-07,8.154299552067337e-07,1272734.352112676,1226346.9027777778,98113.5,69750.5
2395,in the open,107.0,67.0,2015-07-14,5.805900876733354e-07,7.449179225528848e-07,1722385.5887850472,1342429.776119403,149430.5,78114.5
2396,in the open,127.0,73.0,2015-07-15,6.803221062686701e-07,8.161462619964557e-07,1469891.968503937,1225270.5753424657,121937.0,67945.5
2397,in the open,100.0,72.0,2015-07-16,5.549845750917106e-07,8.235325524917932e-07,1801851.8800000001,1214281.0833333335,152527.0,67792.5
2398,in the open,107.0,60.0,2015-07-17,6.173983441941875e-07,7.075258856304925e-07,1619699.8411214957,1413375.8499999999,132373.5,81500.0
2399,in the open,88.0,66.0,2015-07-18,5.566448857005e-07,8.355874571030289e-07,1796477.4772727275,1196762.8181818184,153289.0,70076.5
2400,in the open,120.0,78.0,2015-07-19,7.459453209647311e-07,9.956532332792038e-07,1340580.8333333333,1004365.7435897436,108113.0,55139.0
2401,in the open,94.0,68.0,2015-07-21,5.180285137553076e-07,7.762959493139934e-07,1930395.670212766,1288168.5147058826,164197.5,73396.0
2402,in the open,99.0,67.0,2015-07-22,5.038655162782431e-07,7.405054736783076e-07,1984656.5555555562,1350428.910447761,165502.0,76652.0
2403,in the open,130.0,92.0,2015-07-23,6.777834978070576e-07,1.0286703623811134e-06,1475397.3846153845,972128.7173913043,116231.5,51102.0
2404,in the open,123.0,81.0,2015-07-24,7.007196955266961e-07,9.242691196449602e-07,1427104.1707317072,1081935.962962963,113252.0,58228.0
2405,in the open,91.0,61.0,2015-07-25,5.628442128676565e-07,7.699364601732002e-07,1776690.5604395606,1298808.475409836,153314.5,73157.0
2406,in the open,77.0,59.0,2015-07-26,4.5302115335796816e-07,7.267010587591016e-07,2207402.441558441,1376081.661016949,196259.5,79914.0
2407,in the open,89.0,63.0,2015-07-27,4.858392939582494e-07,6.976565870276538e-07,2058293.7865168538,1433369.9682539683,177279.0,83833.5
2408,in the open,107.0,76.0,2015-07-28,5.858309492158097e-07,8.339209733034026e-07,1706977.074766355,1199154.3947368423,140415.5,64655.5
2409,in the open,124.0,94.0,2015-07-29,6.562565918394609e-07,1.0146576581761697e-06,1523794.2177419355,985554.0851063831,122943.5,51465.5
2410,in the open,133.0,71.0,2015-07-30,7.439428023212245e-07,7.888282893467494e-07,1344189.3609022559,1267703.0140845072,103359.0,71221.5
2411,in the open,92.0,64.0,2015-07-31,5.012131810567785e-07,7.365162404362791e-07,1995159.0217391306,1357743.3124999998,165692.5,77106.5
2412,in the open,113.0,76.0,2015-08-01,7.069003527426505e-07,9.601104066329077e-07,1414626.5398230087,1041546.8815789473,110877.0,56593.5
2413,in the open,84.0,53.0,2015-08-02,5.157420371793278e-07,6.622602783357496e-07,1938953.833333333,1509980.3396226412,166640.0,89443.0
2414,in the open,83.0,59.0,2015-08-03,4.675033493376252e-07,6.757369965639119e-07,2139022.108433735,1479865.694915254,184959.0,85409.0
2415,in the open,108.0,69.0,2015-08-04,5.874205999756275e-07,7.884104216477208e-07,1702357.7314814813,1268374.9130434783,142998.5,70940.0
2416,in the open,93.0,55.0,2015-08-05,5.251067453083843e-07,6.279056834974273e-07,1904374.6989247312,1592595.8727272728,158424.0,93772.5
2417,in the open,136.0,78.0,2015-08-06,7.243499133957124e-07,8.321497692059287e-07,1380548.2426470588,1201706.7564102563,106500.5,68312.5
2418,in the open,80.0,48.0,2015-08-07,4.6806940514416707e-07,5.520667048397791e-07,2136435.3,1811375.3124999998,181103.5,111133.5
2419,in the open,133.0,67.0,2015-08-08,8.484371194990765e-07,8.505441146511124e-07,1178637.7293233084,1175717.9701492537,89652.5,65259.0
2420,in the open,96.0,68.0,2015-08-09,5.884568199855972e-07,8.39092976524017e-07,1699360.03125,1191763.0441176472,141065.0,66194.0
2421,in the open,98.0,66.0,2015-08-10,5.437268669531926e-07,7.509333760530987e-07,1839158.7040816327,1331676.0606060605,154681.0,74743.5
2422,in the open,103.0,78.0,2015-08-11,5.672427510616967e-07,8.578305355776967e-07,1762913.6699029126,1165731.4102564103,143370.0,63475.0
2423,in the open,130.0,71.0,2015-08-12,7.255763034905734e-07,7.917254917777802e-07,1378214.8,1263064.0422535213,105490.5,70985.5
2424,in the open,107.0,68.0,2015-08-13,6.087693209301117e-07,7.536065615193419e-07,1642658.336448598,1326952.3529411762,129642.5,75553.5
2425,in the open,88.0,58.0,2015-08-14,5.23754978469623e-07,6.665020866169334e-07,1909289.7272727278,1500370.396551724,155014.5,86768.0
2426,in the open,91.0,59.0,2015-08-15,5.872779627061585e-07,7.484443235883048e-07,1702771.197802198,1336104.7288135595,140091.0,75566.0
2427,in the open,74.0,50.0,2015-08-16,4.37744169187033e-07,6.163172456042713e-07,2284439.3378378376,1622541.0,202825.0,96668.5
2428,in the open,111.0,59.0,2015-08-17,6.164470437085222e-07,6.747426577248703e-07,1622199.3603603607,1482046.508474576,130827.0,85320.5
2429,in the open,109.0,68.0,2015-08-18,5.974771499934319e-07,7.533263957880723e-07,1673704.1743119266,1327445.8529411764,132303.5,73371.5
2430,in the open,83.0,62.0,2015-08-19,4.505250709575629e-07,6.806447383131761e-07,2219632.3012048197,1469195.2258064516,183673.5,82573.5
2431,in the open,99.0,75.0,2015-08-20,5.48600605194022e-07,8.296457607291891e-07,1822819.717171717,1205333.7066666668,147295.0,64071.0
2432,in the open,98.0,68.0,2015-08-21,5.413710808186369e-07,7.550227360107526e-07,1847161.8367346942,1324463.4264705884,143339.0,69140.0
2433,in the open,143.0,61.0,2015-08-22,8.28802656564053e-07,7.073158290754371e-07,1206559.839160839,1413795.5901639343,88416.0,74353.0
2434,in the open,98.0,66.0,2015-08-23,5.426395829861318e-07,7.455142492341111e-07,1842843.8163265304,1341355.9848484849,151954.0,70891.0
2435,in the open,96.0,59.0,2015-08-24,5.038398844711938e-07,6.196109404094639e-07,1984757.5208333337,1613915.9830508474,158978.0,90881.0
2436,in the open,165.0,68.0,2015-08-25,9.051502489618506e-07,7.544151062394533e-07,1104788.9575757573,1325530.1911764706,79008.0,71766.0
2437,in the open,107.0,63.0,2015-08-26,6.083772431977681e-07,7.288740709690104e-07,1643716.971962617,1371979.1111111112,131483.5,77424.0
2438,in the open,120.0,78.0,2015-08-27,6.965549090752049e-07,9.168698013261863e-07,1435637.0,1090667.3974358975,111645.0,58490.0
2439,in the open,91.0,55.0,2015-08-28,5.355474883140596e-07,6.672450508523831e-07,1867248.043956044,1498699.7636363637,154313.5,86872.5
2440,in the open,80.0,56.0,2015-08-29,4.786755573870214e-07,7.155098018837686e-07,2089097.6875,1397604.892857143,182178.0,80518.5
2441,in the open,114.0,72.0,2015-08-30,4.1035891026988396e-07,7.491058251498985e-07,2436891.157894737,1334924.875,231890.0,73999.5
2442,in the open,137.0,52.0,2015-08-31,7.62610445614436e-07,6.145266343879461e-07,1311285.474452555,1627268.7692307692,103089.0,96539.5
2443,in the open,108.0,71.0,2015-09-01,6.269205500626446e-07,8.353167399898289e-07,1595098.453703704,1197150.676056338,128153.5,64617.5
2444,in the open,95.0,61.0,2015-09-02,5.715763183200209e-07,7.363321098270004e-07,1749547.6421052632,1358082.8360655736,141686.5,75772.0
2445,in the open,113.0,65.0,2015-09-03,6.73316142241479e-07,7.707049042537883e-07,1485186.4336283188,1297513.476923077,115814.5,71287.5
2446,in the open,84.0,72.0,2015-09-04,5.231079414617054e-07,8.961350814107607e-07,1911651.3452380954,1115903.1944444443,157977.0,58142.0
2447,in the open,97.0,70.0,2015-09-05,6.192901013723628e-07,9.299339165046345e-07,1614752.1134020619,1075345.2285714287,134899.5,57028.0
2448,in the open,99.0,76.0,2015-09-06,6.360823004914854e-07,1.0146920059292726e-06,1572123.6060606062,985520.7236842106,131265.5,52061.5
2449,in the open,123.0,67.0,2015-09-07,7.413046367357468e-07,8.259733865210881e-07,1348973.0813008128,1210692.76119403,105393.5,66724.0
2450,in the open,100.0,61.0,2015-09-08,5.93033549497225e-07,7.186051031470451e-07,1686245.24,1391584.8852459015,134867.0,77918.5
2451,in the open,91.0,64.0,2015-09-10,5.394157489624071e-07,7.536128938079243e-07,1853857.6263736263,1326941.203125,150751.5,72221.0
2452,in the open,338.0,79.0,2015-09-11,2.0892917166945404e-06,9.755473138409678e-07,478631.10355029587,1025065.6075949366,27524.0,52279.0
2453,in the open,148.0,66.0,2015-09-12,8.928350859092856e-07,8.358432693568763e-07,1120027.668918919,1196396.5454545454,85089.0,64538.5
2454,in the open,257.0,80.0,2015-09-13,1.4887596129338543e-06,9.699493211179209e-07,671700.112840467,1030981.7000000001,44801.0,54239.5
2455,in the open,97.0,67.0,2015-09-14,5.754351219413169e-07,7.958820634399495e-07,1737815.3711340206,1256467.567164179,140425.5,68901.5
2456,in the open,78.0,56.0,2015-09-15,4.6680556406378527e-07,6.646249230785664e-07,2142219.538461538,1504608.0357142857,185023.0,85197.0
2457,in the open,113.0,59.0,2015-09-16,6.392157408901321e-07,6.760189418674241e-07,1564417.0442477874,1479248.4915254235,124294.5,82734.5
2458,in the open,119.0,71.0,2015-09-17,7.200935976447978e-07,8.483946383896495e-07,1388708.3613445377,1178696.7464788733,105617.0,62113.0
2459,in the open,141.0,65.0,2015-09-18,8.727600196285583e-07,8.003561560267977e-07,1145790.340425532,1249443.7538461538,83490.5,67417.0
2460,in the open,104.0,54.0,2015-09-19,6.559705786094453e-07,7.06499482548004e-07,1524458.6153846153,1415429.2037037036,126744.5,81190.0
2461,in the open,152.0,76.0,2015-09-20,8.995097689512699e-07,9.572586651085856e-07,1111716.664473684,1044649.7236842103,87517.5,55594.5
2462,in the open,108.0,69.0,2015-09-21,6.586641854868116e-07,8.420288164471024e-07,1518224.3425925926,1187607.8115942029,123190.5,64083.5
2463,in the open,125.0,59.0,2015-09-22,7.372472025788929e-07,7.167583309458598e-07,1356397.1440000003,1395170.3898305087,105288.5,77748.5
2464,in the open,110.0,75.0,2015-09-23,6.403649679798305e-07,9.039377843969058e-07,1561609.472727273,1106270.8266666667,126581.5,57517.0
2465,in the open,106.0,71.0,2015-09-24,6.514923486310847e-07,8.881587695633543e-07,1534937.4433962263,1125924.8169014086,123550.0,60253.5
2466,in the open,121.0,67.0,2015-09-25,7.289335215218796e-07,8.546745134121137e-07,1371867.2148760331,1170036.0597014925,111510.0,62672.5
2467,in the open,81.0,56.0,2015-09-26,4.960255615076718e-07,7.576745771184793e-07,2016025.135802469,1319827.8392857146,186565.0,75331.5
2468,in the open,109.0,64.0,2015-09-27,6.692802695679176e-07,8.450763291426527e-07,1494142.3577981652,1183325.0625,128049.5,66837.5
2469,in the open,105.0,71.0,2015-09-28,6.478415791154533e-07,9.067098032365656e-07,1543587.2476190478,1102888.7042253523,126655.5,59760.5
2470,in the open,86.0,62.0,2015-09-29,5.231511412846305e-07,7.714213666374021e-07,1911493.4883720928,1296308.4032258063,162453.0,72916.5
2471,in the open,80.0,49.0,2015-09-30,4.877637214976946e-07,6.109271451550305e-07,2050172.975,1636856.387755102,173356.5,96880.0
2472,in the open,91.0,60.0,2015-10-01,5.565576481341634e-07,7.523659275139569e-07,1796759.0659340657,1329140.4666666666,148312.5,74416.0
2473,in the open,375.0,46.0,2015-10-02,2.297328092255992e-06,5.995852356098208e-07,435288.28266666655,1667819.5869565215,25903.0,99743.5
2474,in the open,143.0,74.0,2015-10-03,9.049051503733409e-07,1.0144656912706996e-06,1105088.195804196,985740.5810810811,86747.5,51444.0
2475,in the open,117.0,54.0,2015-10-04,7.021181903634567e-07,7.010064726394123e-07,1424261.6324786323,1426520.351851852,119535.5,85067.5
2476,in the open,121.0,73.0,2015-10-05,7.394955813855591e-07,9.362672374493763e-07,1352273.123966942,1068071.123287671,109921.5,58833.5
2477,in the open,88.0,61.0,2015-10-06,5.477145105831016e-07,7.860863438786515e-07,1825768.6818181819,1272124.8852459018,156033.5,73233.0
2478,in the open,98.0,72.0,2015-10-07,5.888367487967753e-07,8.997878525190723e-07,1698263.5714285711,1111373.0833333333,141424.0,60294.0
2479,in the open,100.0,55.0,2015-10-08,6.173409479540651e-07,6.983162199305035e-07,1619850.4300000002,1432016.0000000002,131835.0,83152.0
2480,in the open,120.0,52.0,2015-10-09,7.477828845048028e-07,6.813502181002047e-07,1337286.558333333,1467674.0000000002,107058.5,86166.5
2481,in the open,100.0,56.0,2015-10-10,6.566488881387914e-07,7.908460473839364e-07,1522883.8700000003,1264468.607142857,129765.5,72698.5
2482,in the open,154.0,74.0,2015-10-11,9.562471892774884e-07,9.93778783660966e-07,1045754.7077922078,1006260.1621621622,83863.5,54123.0
2483,in the open,137.0,77.0,2015-10-12,8.170904986653214e-07,9.76794582864694e-07,1223854.6423357665,1023756.7012987012,99344.0,55203.5
2484,in the open,105.0,71.0,2015-10-13,6.12021144456225e-07,8.743989677067465e-07,1633930.4761904762,1143642.7042253523,139964.0,63280.5
2485,in the open,134.0,58.0,2015-10-14,7.990913162913632e-07,7.376563573933859e-07,1251421.432835821,1355644.7931034483,101419.0,78372.0
2486,in the open,143.0,57.0,2015-10-15,8.902792020169768e-07,7.412289886126811e-07,1123243.1328671328,1349110.754385965,86990.5,78140.0
2487,in the open,123.0,60.0,2015-10-16,7.598931273949646e-07,7.807012930417213e-07,1315974.5284552847,1280899.6333333333,102526.0,72633.5
2488,in the open,121.0,60.0,2015-10-17,7.755311636975221e-07,8.227463927301471e-07,1289438.8347107437,1215441.3666666667,106152.5,67140.0
2489,in the open,116.0,56.0,2015-10-18,7.180292553096996e-07,7.452212256411301e-07,1392700.9137931033,1341883.4107142857,118407.0,80444.5
2490,in the open,104.0,67.0,2015-10-19,6.304104637080546e-07,8.454271796535407e-07,1586268.0865384615,1182833.9850746267,132144.0,65555.5
2491,in the open,115.0,61.0,2015-10-20,6.848370164721643e-07,7.783397986575296e-07,1460201.4434782611,1284785.9016393444,121134.5,71562.5
2492,in the open,127.0,67.0,2015-10-21,7.472696282915528e-07,8.333556805329256e-07,1338205.062992126,1199967.8208955226,105826.0,65740.0
2493,in the open,86.0,58.0,2015-10-22,5.154537901131385e-07,7.277469445199481e-07,1940038.1162790696,1374104.0172413795,164051.0,78478.5
2494,in the open,100.0,66.0,2015-10-23,5.668169294567877e-07,8.416691630871605e-07,1764238.0599999998,1188115.2878787876,157368.5,66565.0
2495,in the open,123.0,63.0,2015-10-24,6.715689525832789e-07,8.493457819742591e-07,1489050.3739837399,1177376.7777777775,140716.5,67213.5
2496,in the open,210.0,75.0,2015-10-25,1.1452686079725812e-06,9.653952899831205e-07,873157.6095238095,1035845.1199999998,70841.0,58845.0
2497,in the open,245.0,55.0,2015-10-26,1.4541842686274592e-06,6.972174861435631e-07,687670.7591836735,1434272.690909091,50314.5,85282.5
2498,in the open,131.0,64.0,2015-10-27,7.606451357719052e-07,7.862619882686027e-07,1314673.496183206,1271840.7031249998,107225.0,72425.5
2499,in the open,130.0,61.0,2015-10-28,7.399108769380458e-07,7.378030303699202e-07,1351514.123076923,1355375.295081967,111277.5,78773.0
2500,in the open,138.0,67.0,2015-10-29,8.25285849415593e-07,8.408374625668887e-07,1211701.3768115942,1189290.4925373136,96069.5,66321.5
2501,in the open,90.0,50.0,2015-10-30,5.534922457950333e-07,6.505508311469946e-07,1806710.0444444446,1537158.9,154809.5,92729.0
2502,in the open,106.0,46.0,2015-10-31,6.665958607704871e-07,6.448654842843058e-07,1500159.3301886793,1550710.9999999998,131724.5,97261.5
2503,in the open,95.0,50.0,2015-11-01,5.417534579467414e-07,6.418725095105929e-07,1845858.0842105262,1557941.78,168945.0,98175.0
2504,in the open,162.0,71.0,2015-11-02,9.086412081778112e-07,8.527066687138031e-07,1100544.4074074074,1172736.225352113,88365.0,66608.5
2505,in the open,124.0,60.0,2015-11-03,7.059650178278656e-07,7.242735412651046e-07,1416500.7822580645,1380693.816666667,117993.5,80730.5
2506,in the open,112.0,67.0,2015-11-04,6.492274625048389e-07,8.174852530845884e-07,1540292.2053571427,1223263.656716418,130178.0,67496.5
2507,in the open,93.0,62.0,2015-11-05,5.549411786517423e-07,7.750390619687231e-07,1801992.7849462365,1290257.548387097,157223.0,73576.0
2508,in the open,103.0,68.0,2015-11-06,6.260677684563853e-07,8.734928859720678e-07,1597271.174757281,1144829.0147058822,133947.5,63678.5
2509,in the open,105.0,63.0,2015-11-07,6.396336139672004e-07,8.398494765778113e-07,1563395.0095238097,1190689.5555555555,136025.0,67153.5
2510,in the open,125.0,65.0,2015-11-08,7.256254656411177e-07,8.384111381449258e-07,1378121.4239999996,1192732.2461538462,118419.5,68317.0
2511,in the open,116.0,47.0,2015-11-09,6.69904410935351e-07,5.787701280088058e-07,1492750.2844827585,1727801.680851064,125467.5,107401.5
2512,in the open,166.0,56.0,2015-11-10,9.429436499033363e-07,6.827267903187293e-07,1060508.7590361445,1464714.75,83230.0,88105.5
2513,in the open,188.0,53.0,2015-11-11,1.0685342462753526e-06,6.673742764765665e-07,935861.4414893616,1498409.566037736,73482.5,90456.0
2514,in the open,96.0,54.0,2015-11-12,5.44168733482814e-07,6.760291952972857e-07,1837665.302083333,1479226.0555555553,159889.0,87884.5
2515,in the open,109.0,62.0,2015-11-13,5.631745319621801e-07,7.643546700843677e-07,1775648.47706422,1308293.1774193547,161549.0,78012.0
2516,in the open,89.0,63.0,2015-11-14,4.888964314438717e-07,8.324604721010189e-07,2045422.9887640448,1201258.238095238,197087.0,68177.0
2517,in the open,101.0,52.0,2015-11-15,5.322142290846593e-07,6.339764976134197e-07,1878942.6237623761,1577345.5384615387,176478.5,93553.0
2518,in the open,151.0,65.0,2015-11-16,8.110399662555813e-07,7.789259545797491e-07,1232984.8609271522,1283819.0769230768,104523.5,72794.5
2519,in the open,157.0,77.0,2015-11-17,7.91842980341232e-07,8.667875816581443e-07,1262876.6369426753,1153685.1948051949,103868.0,61967.0
